Index,MagpieData minimum Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData range AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData mean Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData mean CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData mean NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData mean GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,std_dev oxidation state,avg anion electron affinity,compound possible,max ionic char,avg ionic char,density,vpa,packing fraction,spacegroup_num,sine coulomb matrix eig 3,sine coulomb matrix eig 5,sine coulomb matrix eig 7,sine coulomb matrix eig 8,sine coulomb matrix eig 9,sine coulomb matrix eig 10,sine coulomb matrix eig 11,sine coulomb matrix eig 12,sine coulomb matrix eig 13,sine coulomb matrix eig 14,sine coulomb matrix eig 15,sine coulomb matrix eig 16,sine coulomb matrix eig 17,sine coulomb matrix eig 18,sine coulomb matrix eig 19,structural complexity per atom,crystal_system_triclinic,target_label,Compound name
Comp_69,8.0,8.0,13.0,87.0,71.6,87.0,15.9994,122.90607000000001,28.1370841,15.9994,54.8,617.2560000000001,54.8,16.0,14.0,11.8,16.0,2.0,6.0,2.9,2.0,66.0,207.0,100.7,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.8,1.32,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,9.0,2.8,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595704820689655,0.0,12.0,90.2,93.84,12.0,-2.0,3.3166247903554,-282000.0,1,0.7456133690005962,0.150891316804025,5.926833958375573,10.445924281511392,0.6933348154408496,4,1447.9155127191068,1102.3522544940206,184.41906762338638,100.31068837560113,61.04605847324842,73.8291590655192,70.34137860558342,70.62530234978144,70.65529383244746,68.1065515209412,64.95870154100838,67.12877065237574,66.28249941581291,66.64845603320715,66.4873559808824,3.321928094887362,0,1,LaMgMnNiO6_L
Comp_70,8.0,8.0,8.0,87.0,65.6,87.0,15.9994,122.90607000000001,33.1391178,15.9994,54.8,632.4960000000001,54.8,16.0,14.0,11.8,16.0,2.0,6.0,3.1,2.0,66.0,207.0,106.1,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.8,1.32,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,9.0,2.8,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595704820689655,0.0,12.0,93.3,97.55999999999999,12.0,-2.0,3.3166247903554,-282000.0,1,0.7877573323062756,0.1593183568781513,6.477994685739748,11.180151477723708,0.8210835489872561,2,2992.767340737513,1449.0454452960732,1103.35429717622,108.42280796556426,59.06645643896157,73.97436078965427,65.05541139170775,65.84119301238948,70.13681195374417,70.6243451074729,70.47069710488672,69.07349785112764,67.69657852420946,67.5400959217707,67.59303262936265,3.521928094887362,1,0,LaSrMnNiO6_C
Comp_71,8.0,8.0,8.0,87.0,65.6,87.0,15.9994,122.90607000000001,33.1391178,15.9994,54.8,632.4960000000001,54.8,16.0,14.0,11.8,16.0,2.0,6.0,3.1,2.0,66.0,207.0,106.1,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.8,1.32,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,9.0,2.8,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595704820689655,0.0,12.0,93.3,97.55999999999999,12.0,-2.0,3.3166247903554,-282000.0,1,0.7877573323062756,0.1593183568781513,6.481129560509703,11.174743720562773,0.8214808932622386,4,2993.2673618773224,1449.0856797140837,1103.3870397219898,108.49269422084008,58.890864559013835,73.94933164004652,65.79617757966308,65.03572600274411,70.60083624850517,70.33068099438626,70.36008462704373,69.0808899819515,67.60037110384545,67.66219545094367,67.68605729197725,3.321928094887362,0,1,LaSrMnNiO6_L
Comp_72,8.0,8.0,13.0,87.0,69.2,87.0,15.9994,122.90607000000001,33.5715978,15.9994,54.8,761.856,54.8,16.0,13.0,12.0,16.0,2.0,6.0,3.1,2.0,66.0,207.0,104.1,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,1.0,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.96,0.0,0.0,0.0,0.0,2.0,9.0,3.6,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595704820689655,0.0,12.0,90.2,93.84,12.0,-2.0,3.214550253664318,-282000.0,1,0.7456133690005962,0.1504227391908186,6.716148713482081,10.872811674267142,0.679553699949309,2,3386.624186860144,1448.3911837282403,1102.6735160965104,107.58000102728649,62.452409097817494,73.32730650191651,71.90356968710677,70.26644844130352,69.6312276659926,68.69026244875,65.13334869939435,65.90317258259238,67.28674451824187,66.53167103884726,66.71190934090629,3.521928094887362,1,0,LaZrMnNiO6_C
Comp_73,8.0,8.0,41.0,87.0,75.6,87.0,15.9994,158.9674,41.1972774,15.9994,54.8,675.5872,54.8,16.0,13.0,13.0,16.0,2.0,6.0,3.1,2.0,66.0,187.0,98.5,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,0.0,0.0,1.4,0.0,6.0,11.0,8.4,3.16,6.0,0.0,0.0,0.0,0.9599999999999997,2.0,0.0,2.24,0.0,0.0,0.0,0.0,2.0,9.0,3.2,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05979519206896551,0.0,12.0,84.9,87.47999999999999,12.0,-2.0,3.214550253664318,-282000.0,1,0.6918673786849375,0.13185426705363135,7.924481476663458,10.54652421098783,0.5921197725428935,2,5797.97003584543,1448.5403658836278,1102.7636604909562,107.47724638474767,73.40098489763405,72.05953283205987,63.52434299100326,70.19889924477086,70.12152228661976,68.45845809845437,65.27554153863069,65.51873011360959,66.10032228693241,66.65543326637697,66.60030122012422,3.521928094887362,1,0,LuSnMnNiO6_C
Comp_74,8.0,8.0,41.0,87.0,75.6,87.0,15.9994,158.9674,41.1972774,15.9994,54.8,675.5872,54.8,16.0,13.0,13.0,16.0,2.0,6.0,3.1,2.0,66.0,187.0,98.5,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,0.0,0.0,1.4,0.0,6.0,11.0,8.4,3.16,6.0,0.0,0.0,0.0,0.9599999999999997,2.0,0.0,2.24,0.0,0.0,0.0,0.0,2.0,9.0,3.2,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05979519206896551,0.0,12.0,84.9,87.47999999999999,12.0,-2.0,3.214550253664318,-282000.0,1,0.6918673786849375,0.13185426705363135,8.045957621215239,10.387295047737613,0.6011965086414265,4,5798.933121466348,1448.1206960584555,1102.632901982267,107.9708394876409,73.49368832841836,62.74694194628448,71.28678667450872,70.07517631956364,70.44289035248558,65.03229729716847,68.17452833219036,65.933119849869,66.62145143809676,66.72689858718263,66.96340555992609,3.321928094887362,0,1,LuSnMnNiO6_L
Comp_75,8.0,8.0,8.0,87.0,68.4,87.0,15.9994,158.9674,37.4664774,15.9994,54.8,721.6560000000001,54.8,16.0,14.0,11.8,16.0,2.0,6.0,3.1,2.0,66.0,195.0,104.1,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,2.0,15.0,7.2,2.5200000000000005,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,9.0,2.8,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05979519206896551,0.0,12.0,93.3,97.55999999999999,12.0,-2.0,3.3166247903554,-282000.0,1,0.7877573323062756,0.15545122287180682,7.024301899215668,11.163119256570102,0.7452068221930506,2,2993.312733407531,1449.1594330274095,1103.4050294002602,109.11527381799296,58.57101091376482,74.17214717920392,65.8025752862784,65.10987558881924,70.548249528464,69.97222030846847,70.30407688055756,69.26588095819311,67.76524648963849,67.69581098883361,67.73103593607392,3.521928094887362,1,0,LuSrMnNiO6_C
Comp_76,8.0,8.0,41.0,87.0,72.0,87.0,15.9994,158.9674,37.8989574,15.9994,54.8,851.016,54.8,16.0,13.0,12.0,16.0,2.0,6.0,3.1,2.0,66.0,187.0,102.1,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,4.0,13.0,7.4,2.4400000000000004,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.96,0.0,0.0,0.0,0.0,2.0,9.0,3.6,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05979519206896551,0.0,12.0,90.2,93.84,12.0,-2.0,3.214550253664318,-282000.0,1,0.6918673786849375,0.146236562905532,7.87094612072668,10.038383805809143,0.6502693762046563,4,3383.378558096414,1447.3306650744557,1101.7783324513312,108.2533937942262,73.3588363577759,62.760455377795616,71.19820259940214,70.60609732999136,69.13829169188226,68.73231341643792,65.30908731141166,65.23784362293713,66.4914544210555,66.89389316067479,66.93556593809012,3.321928094887362,0,1,LuZrMnNiO6_L
Comp_77,8.0,8.0,45.0,87.0,74.8,87.0,15.9994,162.4906,33.6789183,15.9994,54.8,774.816,54.8,16.0,14.0,11.9,16.0,2.0,6.0,2.9,2.0,66.0,175.0,97.5,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,1.4,0.0,2.0,16.0,7.3,2.6799999999999997,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,8.0,2.7,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595704820689655,0.0,12.0,90.2,93.84,12.0,-2.0,3.265986323710904,-282000.0,1,0.6817442582266291,0.14598666305728478,7.128002943166444,9.607799709698082,0.5928975094572554,7,1447.1417775669536,1101.8211154048035,188.16997178574147,98.9038062338405,73.28726146673807,63.178600365627176,71.18766266981606,69.61300371854225,70.39995037027265,68.03984880358395,64.86052087940269,65.36225517038017,66.6072290273331,66.37324749267356,66.30618943489864,3.321928094887362,0,2,MgHfMnNiO6_R
Comp_78,8.0,8.0,52.0,87.0,78.4,87.0,15.9994,191.20059999999998,37.6983183,15.9994,54.8,546.1692,54.8,16.0,14.0,12.9,16.0,2.0,6.0,2.9,2.0,66.0,146.0,94.6,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.6,4.0,0.0,0.0,0.0,1.4,0.0,2.0,26.0,8.3,4.28,6.0,0.0,0.0,0.0,0.9599999999999997,2.0,0.0,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,5.0,2.3,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595704820689655,0.0,12.0,93.3,97.55999999999999,12.0,-2.0,3.3166247903554,-282000.0,1,0.6783286799695526,0.12407726104725451,7.226407203833906,10.13668759621339,0.6490769091817002,7,1447.8398975828632,1102.4319350709993,188.4747700198677,98.48802784011454,73.38432982666527,62.79505786558463,71.09943401349608,69.78596594329657,70.53869574142351,64.84464614477524,67.9623830648394,65.86448612522862,66.8806389502707,66.34051104925551,66.46374114081422,3.321928094887362,0,2,MgPbMnNiO6_R
Comp_79,8.0,8.0,29.0,87.0,73.2,87.0,15.9994,142.92595,30.939867300000003,15.9994,54.8,669.576,54.8,16.0,14.0,11.8,16.0,2.0,6.0,2.9,2.0,66.0,194.0,99.4,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.9,0.0,2.0,9.0,6.6,1.64,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,1.1199999999999999,0.0,0.0,0.9,0.0,0.0,5.0,2.4,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595704820689655,0.0,12.0,90.2,93.84,12.0,-2.0,3.278719262151,-282000.0,1,0.7456133690005962,0.150891316804025,6.507519397826979,10.024655180425565,0.6365822107974034,2,1448.0477880783958,1102.4528853925774,185.16040922644228,99.90713630095601,73.99563310097128,61.99353653960679,70.76207546500164,70.02314457732156,69.10125688916646,68.50721508935452,65.13041234940313,66.33500198924632,66.22384664164512,66.99929632109004,66.80057516591063,3.521928094887362,1,0,MgTbMnNiO6_C
Comp_80,8.0,8.0,29.0,87.0,73.2,87.0,15.9994,142.92595,30.939867300000003,15.9994,54.8,669.576,54.8,16.0,14.0,11.8,16.0,2.0,6.0,2.9,2.0,66.0,194.0,99.4,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.9,0.0,2.0,9.0,6.6,1.64,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,1.1199999999999999,0.0,0.0,0.9,0.0,0.0,5.0,2.4,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595704820689655,0.0,12.0,90.2,93.84,12.0,-2.0,3.278719262151,-282000.0,1,0.7456133690005962,0.150891316804025,6.536016980748357,9.98094684198277,0.6393699173303307,4,1447.3564726169225,1101.9347687341165,184.59293474005005,99.5630385870809,61.855659757050155,73.71514048715576,70.6884399339803,70.47043275767754,69.3808010666909,65.01573741871954,68.04106474093457,66.03172233615861,66.32410911204067,66.62918106908657,66.93743212166994,3.321928094887362,0,1,MgTbMnNiO6_L
Comp_81,8.0,8.0,44.0,87.0,74.7,87.0,15.9994,75.22460000000001,21.4616783,15.9994,54.8,729.456,54.8,16.0,14.0,11.9,16.0,2.0,5.0,2.8,2.0,66.0,175.0,97.5,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.9,1.1599999999999997,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,8.0,2.7,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595704820689655,0.0,12.0,90.2,93.84,12.0,-2.0,3.265986323710904,-282000.0,1,0.6783286799695526,0.14525249372029284,5.544171342512271,9.738797929182251,0.5849223446945936,2,1447.4883116248682,1102.1108430412824,185.14345446150378,98.90114464833741,73.49758277595306,63.023784862344414,71.17230838025418,70.67179151896528,68.99041820851536,68.08194073862968,64.9399575744339,65.51114702277009,66.67195159496009,66.46642944098114,66.36607012652249,3.521928094887362,1,0,MgZrMnNiO6_C
Comp_82,8.0,8.0,44.0,87.0,74.7,87.0,15.9994,75.22460000000001,21.4616783,15.9994,54.8,729.456,54.8,16.0,14.0,11.9,16.0,2.0,5.0,2.8,2.0,66.0,175.0,97.5,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.9,1.1599999999999997,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,8.0,2.7,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595704820689655,0.0,12.0,90.2,93.84,12.0,-2.0,3.265986323710904,-282000.0,1,0.6783286799695526,0.14525249372029284,5.493661894121022,9.82833771537172,0.5795934861227637,4,1447.1754729724755,1101.8616494419716,184.7864200637353,99.54103136618969,73.86099528289814,62.81008466648872,70.95508668627122,70.10759898208121,68.72565605728147,68.10402061086558,66.94865995574814,66.68517594670102,66.01524646180083,65.39454262472222,65.15926802633822,3.321928094887362,0,1,MgZrMnNiO6_L
Comp_83,8.0,8.0,44.0,87.0,74.7,87.0,15.9994,75.22460000000001,21.4616783,15.9994,54.8,729.456,54.8,16.0,14.0,11.9,16.0,2.0,5.0,2.8,2.0,66.0,175.0,97.5,66.0,3.44,3.44,2.0,2.0,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.9,1.1599999999999997,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,8.0,2.7,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595704820689655,0.0,12.0,90.2,93.84,12.0,-2.0,3.265986323710904,-282000.0,1,0.6783286799695526,0.14525249372029284,5.562500596472901,9.706707163991423,0.5868561215461395,7,1447.2343765956016,1101.8839384066455,188.18556836458916,98.28232503254847,73.36301133926018,63.00485265343624,71.09443441002732,69.42454698067039,70.35987618536842,68.07866093893759,64.91856561845358,65.44258956324553,66.68966437318899,66.41320606141161,66.39880250116883,3.321928094887362,0,2,MgZrMnNiO6_R
Comp_84,8.0,8.0,2.0,87.0,67.4,87.0,15.9994,167.8406,51.3444291432,15.9994,54.8,993.8797999999999,54.8,16.0,15.0,11.5,16.0,2.0,6.0,3.1,2.0,66.0,187.0,103.7,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,2.8,0.0,1.0,19.0,8.3,4.220000000000001,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.52,0.0,0.0,0.0,0.0,1.0,9.0,3.1,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15507183,0.0,12.0,91.8,95.75999999999999,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14193945654713713,8.123700637847323,10.971047995157218,0.664649206856853,2,13516.753930211404,1326.9961713229375,150.28517503942092,98.42931890566079,74.03922489840144,62.272815641469485,71.27326453034523,70.59697185442299,69.40461726748259,68.39909668528225,65.0598346977742,67.19752679885708,66.87712106111027,66.4048563933341,66.26685251714592,3.521928094887362,1,0,NaLuCoWO6_C
Comp_85,8.0,8.0,2.0,87.0,67.4,87.0,15.9994,167.8406,51.3444291432,15.9994,54.8,993.8797999999999,54.8,16.0,15.0,11.5,16.0,2.0,6.0,3.1,2.0,66.0,187.0,103.7,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,2.8,0.0,1.0,19.0,8.3,4.220000000000001,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.52,0.0,0.0,0.0,0.0,1.0,9.0,3.1,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15507183,0.0,12.0,91.8,95.75999999999999,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14193945654713713,8.057962175975485,11.060551991896494,0.659270744689064,1,15046.898876173993,1327.3575763935191,149.7805568225738,99.67264375715881,74.60482770315673,61.88132019827756,70.65957197275898,70.06643400455452,69.55916355492758,68.55621277610389,65.26201240989242,66.15047209452769,66.38928463157316,67.28426581748259,67.20426193357865,3.321928094887362,1,1,NaLuCoWO6_L
Comp_86,8.0,8.0,2.0,87.0,67.4,87.0,15.9994,167.8406,51.3444291432,15.9994,54.8,993.8797999999999,54.8,16.0,15.0,11.5,16.0,2.0,6.0,3.1,2.0,66.0,187.0,103.7,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,2.8,0.0,1.0,19.0,8.3,4.220000000000001,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.52,0.0,0.0,0.0,0.0,1.0,9.0,3.1,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15507183,0.0,12.0,91.8,95.75999999999999,12.0,-2.0,3.511884584284246,-282000.0,1,0.792997622442975,0.14193945654713713,8.104307680580323,10.997300831714014,0.6630625514345608,1,13602.504137370774,1326.9013596479404,152.65555181887783,97.88112584622769,74.14553570049465,62.086763880282895,70.98546897670316,70.48040163151217,69.90715051098229,68.3812604404645,65.11573501414365,67.17619709582598,66.98172097955852,66.29719117477636,66.30990798041545,3.321928094887362,1,2,NaLuCoWO6_R
Comp_87,8.0,8.0,2.0,87.0,66.5,87.0,15.9994,167.8406,50.5697972288,15.9994,54.8,1051.5598000000002,54.8,16.0,15.0,11.2,16.0,2.0,6.0,3.1,2.0,66.0,187.0,105.0,66.0,3.44,3.44,2.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,2.8,0.0,1.0,19.0,8.0,4.2,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.8,0.0,0.0,0.0,0.0,1.0,9.0,3.4,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022471,0.0,12.0,95.3,99.96,12.0,-2.0,3.3665016461206925,-282000.0,1,0.792997622442975,0.14672467478003567,8.03633264340881,10.946980640808135,0.6769631877238698,2,13516.734581314042,999.3895770226671,150.29098616259802,98.12199370069916,73.7981097687559,62.25223355859399,71.34532226064621,70.55365388948736,69.41302725832345,68.56445276944957,65.06180729719306,67.24777006272765,66.84607040345922,66.39989291271873,66.30275597558995,3.521928094887362,1,0,NaLuCrWO6_C
Comp_88,8.0,8.0,2.0,87.0,66.5,87.0,15.9994,167.8406,50.5697972288,15.9994,54.8,1051.5598000000002,54.8,16.0,15.0,11.2,16.0,2.0,6.0,3.1,2.0,66.0,187.0,105.0,66.0,3.44,3.44,2.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,2.8,0.0,1.0,19.0,8.0,4.2,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.8,0.0,0.0,0.0,0.0,1.0,9.0,3.4,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022471,0.0,12.0,95.3,99.96,12.0,-2.0,3.3665016461206925,-282000.0,1,0.792997622442975,0.14672467478003567,7.69994117576485,11.425227266330657,0.6486263019372742,4,13508.0321392618,999.868759743952,149.55408494057463,98.89880223238244,75.06563474231069,62.606198955710454,71.05243867418275,70.33856618268972,69.51708252896434,65.16796805120106,67.98514434236063,66.16726209574404,66.02025285042915,67.10009281409434,67.25879232242796,3.321928094887362,0,1,NaLuCrWO6_L
Comp_89,8.0,8.0,2.0,87.0,66.5,87.0,15.9994,167.8406,50.5697972288,15.9994,54.8,1051.5598000000002,54.8,16.0,15.0,11.2,16.0,2.0,6.0,3.1,2.0,66.0,187.0,105.0,66.0,3.44,3.44,2.0,1.8,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,2.8,0.0,1.0,19.0,8.0,4.2,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,2.8,0.0,0.0,0.0,0.0,1.0,9.0,3.4,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022471,0.0,12.0,95.3,99.96,12.0,-2.0,3.3665016461206925,-282000.0,1,0.792997622442975,0.14672467478003567,8.023423956868562,10.964592964725455,0.6758757880382953,7,13604.959821802684,999.3027103312835,152.71730070620544,97.4310777249442,62.17924216613252,73.85635252554955,70.92492099969108,70.55410700364189,69.91522460783852,68.53890197246511,65.13146986166225,67.21096391631623,66.91550560580461,66.3671823034759,66.30635692884167,3.321928094887362,0,2,NaLuCrWO6_R
Comp_90,8.0,8.0,2.0,87.0,66.2,87.0,15.9994,167.8406,50.611981228800005,15.9994,54.8,1051.9797999999998,54.8,16.0,15.0,11.1,16.0,2.0,6.0,3.1,2.0,66.0,187.0,106.4,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,2.8,0.0,1.0,19.0,7.9,4.24,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,3.0800000000000005,0.0,0.0,0.0,0.0,1.0,9.0,3.5,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022471,0.0,12.0,95.3,99.96,12.0,-2.0,3.3166247903554,-282000.0,1,0.792997622442975,0.14739225713215698,7.933426966817737,11.066901830413503,0.6588924759710512,2,13517.877632495467,901.9622544609228,150.27924915657636,98.16481130895612,73.96581321168996,62.158921963896844,71.24245600449129,70.60483796756537,69.41776203662408,68.45047261669345,65.09399803553045,67.29134323273003,66.90516464139257,66.3859676618936,66.35070789654124,3.521928094887362,1,0,NaLuVWO6_C
Comp_91,8.0,8.0,2.0,87.0,66.2,87.0,15.9994,167.8406,50.611981228800005,15.9994,54.8,1051.9797999999998,54.8,16.0,15.0,11.1,16.0,2.0,6.0,3.1,2.0,66.0,187.0,106.4,66.0,3.44,3.44,2.0,1.9,2.0,0.0,4.0,4.0,2.4,4.0,0.0,0.0,0.0,2.8,0.0,1.0,19.0,7.9,4.24,6.0,0.0,0.0,0.0,0.9600000000000002,2.0,0.0,3.0800000000000005,0.0,0.0,0.0,0.0,1.0,9.0,3.5,2.0,9.105,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022471,0.0,12.0,95.3,99.96,12.0,-2.0,3.3166247903554,-282000.0,1,0.792997622442975,0.14739225713215698,7.8608712191803285,11.169049202370983,0.6528665257219725,4,15048.287273504726,902.2338888631924,149.7538737317873,99.3072720248941,61.85469509689648,74.43965058185927,70.66856431884989,70.19975011398638,69.67049239187673,68.57324807664342,65.26451503202891,66.23135303169327,66.44620132801705,67.23432726395569,67.25032791017605,3.321928094887362,0,1,NaLuVWO6_L
